Invoice_ID,Invoice_Date,Customer_Name,Invoice_Type,Contract_ID,Contract_Status,Contract_End_Date,Amount,Status,Notes
INV01937,2024-03-01,LMN Pvt,Auto,CON753,Active,2024-12-31 00:00:00,48398,Pending,Manual invoice for adhoc work
INV01938,2024-02-13,PQR Inc,Manual,CON863,Expiring,2024-03-31 00:00:00,42683,Pending,High value client
INV01939,2024-01-16,XYZ Ltd,Manual,CON130,Active,2024-12-31 00:00:00,92579,Paid,Manual invoice for adhoc work
INV01940,2024-02-04,XYZ Ltd,Auto,CON470,Active,2024-12-31 00:00:00,31971,Overdue,Recurring billing
INV01941,2024-01-08,LMN Pvt,Manual,CON618,Expiring,2024-03-31 00:00:00,37476,Pending,Contract billing
INV01942,2024-02-05,DEF Ltd,Manual,CON620,Expired,2024-03-15 00:00:00,25729,Overdue,Auto-generated from system
INV01943,2024-01-02,LMN Pvt,Auto,CON518,Expiring,2024-03-31 00:00:00,84638,Overdue,Recurring billing
INV01944,2024-01-31,PQR Inc,Manual,,No Contract,,89059,Paid,Recurring billing
INV01945,2024-03-23,PQR Inc,Auto,CON653,Expiring,2024-03-31 00:00:00,62129,Pending,Manual invoice for adhoc work
INV01946,2024-03-17,LMN Pvt,Auto,CON738,Expired,2024-03-15 00:00:00,36173,Pending,Urgent invoice
INV01947,2024-02-01,XYZ Ltd,Manual,CON794,Expiring,2024-03-31 00:00:00,13830,Paid,Late payment expected
INV01948,2024-02-12,LMN Pvt,Auto,CON707,Expiring,2024-03-31 00:00:00,46855,Pending,Late payment expected
INV01949,2024-02-21,PQR Inc,Manual,,No Contract,,15539,Pending,Late payment expected
INV01950,2024-01-09,DEF Ltd,Manual,CON349,Expiring,2024-03-31 00:00:00,45934,Overdue,Recurring billing
INV01951,2024-02-27,ABC Corp,Auto,CON872,Expired,2024-03-15 00:00:00,90730,Paid,High value client
INV01952,2024-01-07,LMN Pvt,Auto,CON906,Expiring,2024-03-31 00:00:00,14090,Overdue,Auto-generated from system
INV01953,2024-03-21,XYZ Ltd,Auto,CON770,Expired,2024-03-15 00:00:00,84062,Pending,Recurring billing
INV01954,2024-03-27,LMN Pvt,Manual,CON252,Expired,2024-03-15 00:00:00,57801,Paid,Late payment expected
INV01955,2024-02-19,ABC Corp,Auto,CON760,Expired,2024-03-15 00:00:00,23565,Paid,Urgent invoice
INV01956,2024-01-10,DEF Ltd,Auto,,No Contract,,68582,Overdue,Contract billing
INV01957,2024-03-07,DEF Ltd,Auto,CON292,Expired,2024-03-15 00:00:00,93000,Paid,Late payment expected
INV01958,2024-01-07,LMN Pvt,Manual,CON394,Expired,2024-03-15 00:00:00,13692,Pending,Contract billing
INV01959,2024-01-12,GHI Corp,Auto,,No Contract,,72805,Pending,Urgent invoice
INV01960,2024-02-13,PQR Inc,Manual,,No Contract,,49423,Overdue,Adjustment entry
INV01961,2024-02-03,ABC Corp,Auto,CON420,Expiring,2024-03-31 00:00:00,61534,Paid,Manual invoice for adhoc work
INV01962,2024-02-14,DEF Ltd,Manual,CON309,Expired,2024-03-15 00:00:00,96009,Pending,Late payment expected
INV01963,2024-02-05,ABC Corp,Auto,CON133,Active,2024-12-31 00:00:00,28782,Overdue,Auto-generated from system
INV01964,2024-01-22,DEF Ltd,Auto,CON252,Active,2024-12-31 00:00:00,60021,Pending,Recurring billing
INV01965,2024-02-01,DEF Ltd,Manual,,No Contract,,87761,Pending,Manual invoice for adhoc work
INV01966,2024-01-14,PQR Inc,Manual,CON876,Expired,2024-03-15 00:00:00,36269,Paid,Recurring billing
INV01967,2024-03-03,PQR Inc,Auto,CON785,Active,2024-12-31 00:00:00,17925,Paid,Urgent invoice
INV01968,2024-01-03,XYZ Ltd,Auto,CON203,Active,2024-12-31 00:00:00,72444,Overdue,Auto-generated from system
INV01969,2024-03-16,DEF Ltd,Manual,CON550,Expired,2024-03-15 00:00:00,24642,Pending,Urgent invoice
INV01970,2024-03-09,GHI Corp,Auto,,No Contract,,80543,Pending,High value client
INV01971,2024-02-26,GHI Corp,Auto,CON678,Expired,2024-03-15 00:00:00,63634,Pending,Manual invoice for adhoc work
INV01972,2024-02-17,LMN Pvt,Manual,,No Contract,,64210,Paid,Contract billing
INV01973,2024-02-26,PQR Inc,Auto,,No Contract,,14920,Paid,Adjustment entry
INV01974,2024-01-21,PQR Inc,Auto,CON534,Active,2024-12-31 00:00:00,90253,Paid,Late payment expected
INV01975,2024-03-13,ABC Corp,Manual,CON489,Active,2024-12-31 00:00:00,95333,Pending,Urgent invoice
INV01976,2024-03-15,LMN Pvt,Manual,CON105,Expired,2024-03-15 00:00:00,25065,Overdue,Manual invoice for adhoc work
INV01977,2024-02-25,XYZ Ltd,Auto,,No Contract,,91046,Paid,Late payment expected
INV01978,2024-03-18,DEF Ltd,Auto,CON645,Active,2024-12-31 00:00:00,93115,Overdue,Late payment expected
INV01979,2024-01-31,ABC Corp,Auto,CON398,Expired,2024-03-15 00:00:00,59777,Overdue,Urgent invoice
INV01980,2024-03-19,DEF Ltd,Auto,,No Contract,,43521,Paid,Contract billing
INV01981,2024-02-05,GHI Corp,Manual,CON301,Expiring,2024-03-31 00:00:00,52637,Overdue,Auto-generated from system
INV01982,2024-03-25,LMN Pvt,Manual,CON541,Expired,2024-03-15 00:00:00,89424,Overdue,High value client
INV01983,2024-03-16,XYZ Ltd,Manual,,No Contract,,45059,Paid,High value client
INV01984,2024-01-11,GHI Corp,Manual,CON338,Expiring,2024-03-31 00:00:00,84642,Overdue,Auto-generated from system
INV01985,2024-02-22,GHI Corp,Manual,CON491,Expired,2024-03-15 00:00:00,46509,Pending,Late payment expected
INV01986,2024-02-24,ABC Corp,Manual,CON719,Expired,2024-03-15 00:00:00,98367,Paid,Urgent invoice
INV01987,2024-01-01,PQR Inc,Manual,CON856,Expired,2024-03-15 00:00:00,44052,Pending,Urgent invoice
INV01988,2024-02-16,XYZ Ltd,Manual,CON360,Expiring,2024-03-31 00:00:00,34064,Pending,Manual invoice for adhoc work
INV01989,2024-02-15,DEF Ltd,Auto,CON539,Active,2024-12-31 00:00:00,97388,Overdue,Contract billing
INV01990,2024-01-16,GHI Corp,Auto,CON437,Expiring,2024-03-31 00:00:00,76198,Paid,Recurring billing
INV01991,2024-01-17,DEF Ltd,Manual,CON322,Expired,2024-03-15 00:00:00,75296,Paid,Manual invoice for adhoc work
INV01992,2024-03-30,GHI Corp,Manual,CON865,Expiring,2024-03-31 00:00:00,99772,Overdue,Late payment expected
INV01993,2024-01-29,XYZ Ltd,Auto,CON842,Active,2024-12-31 00:00:00,81610,Paid,Recurring billing
INV01994,2024-02-20,DEF Ltd,Auto,CON313,Expiring,2024-03-31 00:00:00,13333,Overdue,Late payment expected
INV01995,2024-01-05,ABC Corp,Manual,CON816,Active,2024-12-31 00:00:00,96053,Overdue,Adjustment entry
INV01996,2024-01-21,LMN Pvt,Manual,CON777,Active,2024-12-31 00:00:00,22270,Paid,Adjustment entry
INV01997,2024-03-21,GHI Corp,Auto,CON606,Active,2024-12-31 00:00:00,49492,Pending,Recurring billing
INV01998,2024-01-08,ABC Corp,Auto,CON946,Expired,2024-03-15 00:00:00,58171,Overdue,Adjustment entry
INV01999,2024-03-18,DEF Ltd,Manual,,No Contract,,62236,Pending,Urgent invoice
INV02000,2024-02-13,LMN Pvt,Auto,CON390,Expired,2024-03-15 00:00:00,71339,Overdue,High value client
INV02001,2024-03-02,XYZ Ltd,Manual,CON401,Expiring,2024-03-31 00:00:00,27084,Pending,Manual invoice for adhoc work
INV02002,2024-02-08,PQR Inc,Manual,CON663,Expiring,2024-03-31 00:00:00,40932,Pending,Urgent invoice
INV02003,2024-02-12,XYZ Ltd,Auto,CON866,Active,2024-12-31 00:00:00,91032,Paid,High value client
INV02004,2024-02-10,GHI Corp,Auto,CON433,Expiring,2024-03-31 00:00:00,31695,Pending,Contract billing
INV02005,2024-03-29,XYZ Ltd,Auto,CON290,Expiring,2024-03-31 00:00:00,36015,Overdue,Adjustment entry
INV02006,2024-01-16,XYZ Ltd,Auto,,No Contract,,38305,Overdue,Auto-generated from system
INV02007,2024-02-21,DEF Ltd,Auto,,No Contract,,25169,Paid,Manual invoice for adhoc work
INV02008,2024-01-31,DEF Ltd,Manual,CON332,Expiring,2024-03-31 00:00:00,72497,Overdue,High value client
INV02009,2024-02-28,LMN Pvt,Auto,,No Contract,,67645,Pending,Recurring billing
INV02010,2024-01-01,GHI Corp,Manual,,No Contract,,34892,Paid,Auto-generated from system
INV02011,2024-01-28,XYZ Ltd,Manual,CON926,Expiring,2024-03-31 00:00:00,99438,Overdue,Recurring billing
INV02012,2024-01-16,XYZ Ltd,Manual,CON627,Expired,2024-03-15 00:00:00,10211,Overdue,Auto-generated from system
INV02013,2024-01-27,LMN Pvt,Manual,CON408,Active,2024-12-31 00:00:00,23621,Paid,Auto-generated from system
INV02014,2024-02-11,ABC Corp,Manual,CON790,Expired,2024-03-15 00:00:00,55511,Overdue,High value client
INV02015,2024-01-31,GHI Corp,Manual,,No Contract,,61843,Overdue,Recurring billing
INV02016,2024-01-22,LMN Pvt,Auto,,No Contract,,79669,Paid,Late payment expected
INV02017,2024-02-17,ABC Corp,Auto,CON747,Expiring,2024-03-31 00:00:00,28383,Pending,Manual invoice for adhoc work
INV02018,2024-02-11,DEF Ltd,Manual,CON567,Active,2024-12-31 00:00:00,93597,Pending,Recurring billing
INV02019,2024-01-29,PQR Inc,Manual,,No Contract,,50641,Pending,Recurring billing
INV02020,2024-01-17,XYZ Ltd,Manual,CON157,Active,2024-12-31 00:00:00,55056,Paid,Contract billing
INV02021,2024-03-29,PQR Inc,Manual,,No Contract,,90382,Pending,Recurring billing
INV02022,2024-02-22,PQR Inc,Manual,CON864,Expiring,2024-03-31 00:00:00,27430,Overdue,High value client
INV02023,2024-01-26,LMN Pvt,Auto,CON208,Active,2024-12-31 00:00:00,18486,Pending,Auto-generated from system
INV02024,2024-03-10,LMN Pvt,Manual,,No Contract,,64532,Overdue,Late payment expected
INV02025,2024-03-13,ABC Corp,Manual,CON935,Expiring,2024-03-31 00:00:00,46375,Pending,Auto-generated from system
INV02026,2024-03-05,ABC Corp,Auto,CON362,Active,2024-12-31 00:00:00,26746,Overdue,Manual invoice for adhoc work
INV02027,2024-01-12,DEF Ltd,Auto,,No Contract,,72985,Paid,Late payment expected
INV02028,2024-02-28,PQR Inc,Manual,,No Contract,,31159,Paid,Adjustment entry
INV02029,2024-03-08,LMN Pvt,Manual,CON801,Active,2024-12-31 00:00:00,92646,Paid,Manual invoice for adhoc work
INV02030,2024-03-29,ABC Corp,Manual,,No Contract,,25329,Pending,Adjustment entry
INV02031,2024-03-04,LMN Pvt,Manual,CON133,Expired,2024-03-15 00:00:00,44370,Paid,Late payment expected
INV02032,2024-03-28,LMN Pvt,Auto,CON859,Expired,2024-03-15 00:00:00,60254,Paid,Manual invoice for adhoc work
INV02033,2024-01-29,XYZ Ltd,Manual,CON492,Active,2024-12-31 00:00:00,33795,Pending,Contract billing
INV02034,2024-03-04,PQR Inc,Manual,CON837,Active,2024-12-31 00:00:00,80366,Paid,Contract billing
INV02035,2024-02-08,PQR Inc,Manual,CON748,Expiring,2024-03-31 00:00:00,69486,Paid,Adjustment entry
INV02036,2024-03-27,DEF Ltd,Auto,CON745,Expired,2024-03-15 00:00:00,16259,Overdue,Contract billing
INV02037,2024-02-10,PQR Inc,Auto,CON859,Active,2024-12-31 00:00:00,82656,Overdue,Contract billing
INV02038,2024-01-13,PQR Inc,Auto,CON319,Expired,2024-03-15 00:00:00,83844,Overdue,Urgent invoice
INV02039,2024-01-04,LMN Pvt,Manual,CON321,Active,2024-12-31 00:00:00,72969,Paid,Adjustment entry
INV02040,2024-01-23,ABC Corp,Manual,,No Contract,,27545,Paid,Contract billing
INV02041,2024-01-30,DEF Ltd,Auto,CON689,Expiring,2024-03-31 00:00:00,37967,Paid,Auto-generated from system
INV02042,2024-01-15,PQR Inc,Auto,CON131,Expiring,2024-03-31 00:00:00,37821,Pending,Auto-generated from system
INV02043,2024-02-08,LMN Pvt,Auto,CON265,Expired,2024-03-15 00:00:00,66306,Paid,Contract billing
INV02044,2024-03-07,PQR Inc,Auto,,No Contract,,61312,Pending,Contract billing
INV02045,2024-03-27,DEF Ltd,Manual,CON261,Expiring,2024-03-31 00:00:00,63952,Pending,Manual invoice for adhoc work
INV02046,2024-03-02,LMN Pvt,Manual,CON916,Active,2024-12-31 00:00:00,40473,Pending,Urgent invoice
INV02047,2024-02-14,XYZ Ltd,Auto,CON857,Expiring,2024-03-31 00:00:00,28179,Pending,High value client
INV02048,2024-03-24,XYZ Ltd,Auto,CON285,Expired,2024-03-15 00:00:00,33563,Paid,Contract billing
INV02049,2024-02-19,ABC Corp,Manual,CON295,Expiring,2024-03-31 00:00:00,85033,Paid,High value client
INV02050,2024-02-24,ABC Corp,Auto,CON723,Expired,2024-03-15 00:00:00,91288,Overdue,Adjustment entry
INV02051,2024-02-19,DEF Ltd,Manual,CON722,Active,2024-12-31 00:00:00,36296,Paid,Recurring billing
INV02052,2024-02-27,GHI Corp,Manual,,No Contract,,37484,Pending,Recurring billing
INV02053,2024-01-01,PQR Inc,Auto,CON184,Expiring,2024-03-31 00:00:00,66377,Overdue,High value client
INV02054,2024-03-21,LMN Pvt,Auto,CON902,Expiring,2024-03-31 00:00:00,26312,Paid,Manual invoice for adhoc work
INV02055,2024-03-02,PQR Inc,Manual,,No Contract,,63177,Pending,Manual invoice for adhoc work
INV02056,2024-01-07,DEF Ltd,Auto,CON482,Expiring,2024-03-31 00:00:00,14158,Paid,Contract billing
INV02057,2024-01-24,DEF Ltd,Auto,,No Contract,,46679,Overdue,Auto-generated from system
INV02058,2024-03-09,PQR Inc,Manual,,No Contract,,70558,Pending,High value client
INV02059,2024-02-22,ABC Corp,Auto,CON382,Active,2024-12-31 00:00:00,98730,Paid,Adjustment entry
INV02060,2024-03-26,LMN Pvt,Manual,CON489,Expiring,2024-03-31 00:00:00,13044,Pending,Auto-generated from system
INV02061,2024-02-01,LMN Pvt,Manual,,No Contract,,95311,Pending,Late payment expected
INV02062,2024-03-03,XYZ Ltd,Manual,CON139,Active,2024-12-31 00:00:00,37326,Paid,Contract billing
INV02063,2024-01-24,XYZ Ltd,Auto,CON749,Expired,2024-03-15 00:00:00,40161,Paid,Contract billing
INV02064,2024-01-28,XYZ Ltd,Manual,,No Contract,,47622,Overdue,Late payment expected
INV02065,2024-01-01,GHI Corp,Auto,,No Contract,,11528,Pending,Contract billing
INV02066,2024-02-14,XYZ Ltd,Auto,CON217,Expired,2024-03-15 00:00:00,97789,Pending,High value client
INV02067,2024-03-14,PQR Inc,Auto,CON478,Active,2024-12-31 00:00:00,16473,Overdue,Late payment expected
INV02068,2024-02-14,XYZ Ltd,Auto,,No Contract,,72001,Paid,High value client
INV02069,2024-03-21,XYZ Ltd,Auto,CON927,Expired,2024-03-15 00:00:00,75428,Overdue,Manual invoice for adhoc work
INV02070,2024-02-10,GHI Corp,Auto,CON713,Expired,2024-03-15 00:00:00,16563,Paid,Recurring billing
INV02071,2024-01-03,DEF Ltd,Manual,CON830,Active,2024-12-31 00:00:00,10184,Paid,Urgent invoice
INV02072,2024-02-19,XYZ Ltd,Manual,CON286,Active,2024-12-31 00:00:00,66578,Pending,Urgent invoice
INV02073,2024-03-29,DEF Ltd,Manual,,No Contract,,90221,Paid,Adjustment entry
INV02074,2024-01-25,GHI Corp,Manual,,No Contract,,30872,Overdue,Late payment expected
INV02075,2024-01-26,ABC Corp,Auto,CON431,Expiring,2024-03-31 00:00:00,87331,Paid,High value client
INV02076,2024-01-29,LMN Pvt,Manual,CON382,Expiring,2024-03-31 00:00:00,93796,Overdue,Auto-generated from system
INV02077,2024-03-11,GHI Corp,Manual,CON498,Expiring,2024-03-31 00:00:00,28316,Pending,Urgent invoice
INV02078,2024-01-23,ABC Corp,Manual,CON838,Active,2024-12-31 00:00:00,33707,Pending,Manual invoice for adhoc work
INV02079,2024-03-15,ABC Corp,Auto,CON666,Expiring,2024-03-31 00:00:00,23281,Paid,Adjustment entry
INV02080,2024-02-06,PQR Inc,Manual,CON288,Expired,2024-03-15 00:00:00,98659,Pending,Contract billing
INV02081,2024-01-18,DEF Ltd,Auto,CON894,Expired,2024-03-15 00:00:00,59769,Paid,Late payment expected
INV02082,2024-01-11,XYZ Ltd,Auto,CON280,Active,2024-12-31 00:00:00,43236,Pending,Adjustment entry
INV02083,2024-01-19,PQR Inc,Auto,CON512,Active,2024-12-31 00:00:00,27335,Paid,Late payment expected
INV02084,2024-03-03,LMN Pvt,Manual,CON932,Expiring,2024-03-31 00:00:00,68194,Paid,Urgent invoice
INV02085,2024-03-21,DEF Ltd,Manual,,No Contract,,78582,Overdue,Urgent invoice
INV02086,2024-02-18,PQR Inc,Manual,,No Contract,,78340,Paid,Auto-generated from system
INV02087,2024-03-11,ABC Corp,Auto,,No Contract,,35909,Overdue,High value client
INV02088,2024-01-06,XYZ Ltd,Auto,CON378,Expiring,2024-03-31 00:00:00,82042,Paid,Recurring billing
INV02089,2024-02-20,ABC Corp,Manual,CON373,Expired,2024-03-15 00:00:00,54942,Paid,Recurring billing
INV02090,2024-03-09,XYZ Ltd,Manual,CON566,Expired,2024-03-15 00:00:00,37273,Pending,Adjustment entry
INV02091,2024-02-17,DEF Ltd,Manual,CON122,Expiring,2024-03-31 00:00:00,82204,Paid,Auto-generated from system
INV02092,2024-01-20,PQR Inc,Manual,CON763,Active,2024-12-31 00:00:00,87755,Pending,Contract billing
INV02093,2024-03-13,DEF Ltd,Auto,CON113,Expired,2024-03-15 00:00:00,18262,Overdue,Recurring billing
INV02094,2024-02-13,LMN Pvt,Manual,CON992,Active,2024-12-31 00:00:00,59104,Pending,Urgent invoice
INV02095,2024-03-27,GHI Corp,Manual,,No Contract,,43701,Overdue,Adjustment entry
INV02096,2024-01-19,LMN Pvt,Auto,,No Contract,,86147,Pending,Recurring billing
INV02097,2024-01-23,GHI Corp,Auto,CON791,Expired,2024-03-15 00:00:00,68177,Paid,Urgent invoice
INV02098,2024-03-25,PQR Inc,Manual,CON211,Expiring,2024-03-31 00:00:00,56627,Overdue,High value client
INV02099,2024-03-25,DEF Ltd,Auto,CON554,Expiring,2024-03-31 00:00:00,40694,Pending,High value client
INV02100,2024-03-27,XYZ Ltd,Manual,,No Contract,,12665,Pending,Late payment expected
INV02101,2024-03-14,GHI Corp,Manual,,No Contract,,71248,Pending,Manual invoice for adhoc work
INV02102,2024-01-13,ABC Corp,Manual,CON515,Active,2024-12-31 00:00:00,77173,Overdue,High value client
INV02103,2024-02-17,LMN Pvt,Manual,CON233,Expiring,2024-03-31 00:00:00,77902,Overdue,Urgent invoice
INV02104,2024-02-01,DEF Ltd,Manual,,No Contract,,42780,Pending,Contract billing
INV02105,2024-03-15,GHI Corp,Manual,,No Contract,,91439,Paid,Auto-generated from system
INV02106,2024-02-01,LMN Pvt,Manual,,No Contract,,60460,Pending,Adjustment entry
INV02107,2024-01-30,XYZ Ltd,Manual,CON968,Expiring,2024-03-31 00:00:00,30455,Paid,High value client
INV02108,2024-02-28,ABC Corp,Auto,CON436,Expiring,2024-03-31 00:00:00,38368,Pending,Auto-generated from system
INV02109,2024-02-13,PQR Inc,Auto,CON657,Expired,2024-03-15 00:00:00,66790,Paid,Auto-generated from system
INV02110,2024-03-24,PQR Inc,Auto,CON901,Expired,2024-03-15 00:00:00,19815,Overdue,Recurring billing
INV02111,2024-03-04,ABC Corp,Auto,,No Contract,,95140,Paid,Recurring billing
INV02112,2024-03-08,PQR Inc,Auto,CON637,Expired,2024-03-15 00:00:00,65831,Overdue,Manual invoice for adhoc work
INV02113,2024-01-13,DEF Ltd,Manual,CON534,Expired,2024-03-15 00:00:00,20965,Overdue,Adjustment entry
INV02114,2024-01-30,GHI Corp,Manual,,No Contract,,16218,Paid,Urgent invoice
INV02115,2024-03-02,XYZ Ltd,Manual,,No Contract,,21226,Paid,Urgent invoice
INV02116,2024-03-03,PQR Inc,Auto,,No Contract,,14965,Overdue,Adjustment entry
INV02117,2024-01-25,GHI Corp,Manual,CON496,Expiring,2024-03-31 00:00:00,16654,Paid,Late payment expected
INV02118,2024-02-25,XYZ Ltd,Auto,,No Contract,,13743,Overdue,Adjustment entry
INV02119,2024-03-09,PQR Inc,Manual,CON770,Expiring,2024-03-31 00:00:00,86757,Overdue,Auto-generated from system
INV02120,2024-02-21,PQR Inc,Auto,CON798,Active,2024-12-31 00:00:00,62237,Paid,Late payment expected
INV02121,2024-03-22,DEF Ltd,Auto,CON774,Active,2024-12-31 00:00:00,59057,Overdue,Contract billing
INV02122,2024-01-05,XYZ Ltd,Manual,,No Contract,,45162,Paid,Adjustment entry
INV02123,2024-01-27,ABC Corp,Manual,,No Contract,,60388,Overdue,Contract billing
INV02124,2024-03-28,ABC Corp,Auto,,No Contract,,78464,Pending,Manual invoice for adhoc work
INV02125,2024-03-03,ABC Corp,Manual,,No Contract,,47739,Pending,Late payment expected
INV02126,2024-03-13,DEF Ltd,Manual,CON556,Active,2024-12-31 00:00:00,67114,Pending,Adjustment entry
INV02127,2024-03-01,PQR Inc,Auto,CON106,Expired,2024-03-15 00:00:00,40340,Overdue,Adjustment entry
INV02128,2024-01-15,XYZ Ltd,Auto,CON874,Expiring,2024-03-31 00:00:00,59079,Overdue,Manual invoice for adhoc work
INV02129,2024-01-30,GHI Corp,Auto,CON951,Expired,2024-03-15 00:00:00,96916,Paid,High value client
INV02130,2024-03-30,LMN Pvt,Manual,,No Contract,,52734,Pending,Manual invoice for adhoc work
INV02131,2024-03-09,LMN Pvt,Auto,,No Contract,,29861,Pending,High value client
INV02132,2024-01-26,XYZ Ltd,Manual,CON846,Active,2024-12-31 00:00:00,95759,Overdue,Recurring billing
INV02133,2024-02-14,XYZ Ltd,Manual,CON651,Expired,2024-03-15 00:00:00,86625,Overdue,Adjustment entry
INV02134,2024-03-15,GHI Corp,Auto,CON165,Expired,2024-03-15 00:00:00,75994,Pending,Recurring billing
INV02135,2024-01-31,ABC Corp,Manual,CON626,Active,2024-12-31 00:00:00,81834,Pending,Urgent invoice
INV02136,2024-01-27,PQR Inc,Manual,,No Contract,,47078,Pending,High value client
INV02137,2024-02-03,DEF Ltd,Auto,,No Contract,,13970,Pending,Urgent invoice
INV02138,2024-02-12,PQR Inc,Auto,,No Contract,,92168,Pending,Adjustment entry
INV02139,2024-03-03,XYZ Ltd,Auto,CON237,Active,2024-12-31 00:00:00,41533,Overdue,Late payment expected
INV02140,2024-03-15,PQR Inc,Auto,CON510,Expiring,2024-03-31 00:00:00,97829,Pending,Late payment expected
INV02141,2024-03-09,LMN Pvt,Manual,CON214,Expired,2024-03-15 00:00:00,97408,Pending,Recurring billing
INV02142,2024-01-12,LMN Pvt,Manual,CON949,Active,2024-12-31 00:00:00,46734,Pending,Recurring billing
INV02143,2024-02-08,LMN Pvt,Auto,CON367,Expiring,2024-03-31 00:00:00,92673,Paid,Adjustment entry
INV02144,2024-02-09,GHI Corp,Manual,CON372,Expired,2024-03-15 00:00:00,49857,Pending,Recurring billing
INV02145,2024-03-23,ABC Corp,Auto,CON664,Expiring,2024-03-31 00:00:00,89624,Pending,Late payment expected
INV02146,2024-02-20,DEF Ltd,Manual,,No Contract,,87714,Paid,Auto-generated from system
INV02147,2024-01-11,XYZ Ltd,Auto,,No Contract,,34798,Paid,Manual invoice for adhoc work
INV02148,2024-02-29,XYZ Ltd,Auto,CON918,Expired,2024-03-15 00:00:00,10443,Pending,Contract billing
INV02149,2024-03-02,ABC Corp,Auto,CON356,Expiring,2024-03-31 00:00:00,71102,Overdue,Late payment expected
INV02150,2024-01-07,GHI Corp,Auto,CON429,Expired,2024-03-15 00:00:00,12953,Pending,Late payment expected
INV02151,2024-03-15,GHI Corp,Auto,CON714,Expiring,2024-03-31 00:00:00,85874,Pending,Recurring billing
INV02152,2024-03-23,DEF Ltd,Manual,CON121,Active,2024-12-31 00:00:00,26905,Pending,Urgent invoice
INV02153,2024-02-07,LMN Pvt,Auto,,No Contract,,74320,Pending,Recurring billing
INV02154,2024-01-09,DEF Ltd,Manual,,No Contract,,93537,Pending,Adjustment entry
